---,Name,ShortDesc,LongDesc,Icon,ItemClass,BuildingClass,VisualObject,ActionBlueprint_Use,MaxStackSize,EquipLocation,GUICategory,ArmourValue,ArmorType,SoundPhysicalSurface,WeaponType,WeaponArcheType,CompatableAmmunitions,SoundTransmitterType,KnockbackResponseWeapon,WeaponStaminaAttackSingleBasic,WeaponStaminaAttackSingleSpecial,WeaponStaminaAttackDualBasic,WeaponStaminaAttackDualSpecial,WeaponStaminaHeavyChargedRegenModifier,WeaponSpeedHeavyChargedModifier,EncumbranceWeight,ConeAngle,ConeMaxDistance,DamageHealthLight_OnHit,DamageHealthHeavy_OnHit,DamageStaminaLight_OnHit,DamageStaminaHeavy_OnHit,DamageHealthLight_OnBlock,DamageHealthHeavy_OnBlock,DamageStaminaLight_OnBlock,DamageStaminaHeavy_OnBlock,HarvestDamage,WeaponUsage,MaxAttackReach,MinAttackReach,MinAttackDistance,WeaponEffectWidth,WeaponEffectHeight,ItemTier,ArmorPen,DamageConcussiveLightOnHit,DamageConcussiveHeavyOnHit,DamageConcussiveLightOnBlock,DamageConcussiveHeavyOnBlock,DamageTier,CoolDownTime,ReuseTime,SelectionWeight,KnockbackOffenseBasic,KnockbackOffenseSpecial,KnockbackOffenseBasicOnBlock,KnockbackOffenseSpecialOnBlock,KnockbackDefense,VisualStaticMesh,VisualSkeletalMesh,VisualDestructibleMesh,WeaponStatusDefault,WeaponStatusCurrent,WeaponStatusDecrement,PerishRate,PerishTo,MaxDurability,RepairItem1,RepairItem1_Amount,RepairItem1_Weight,RepairItem2,RepairItem2_Amount,RepairItem2_Weight,RepairItem3,RepairItem3_Amount,RepairItem3_Weight,AffectedByDamageTiers,BuildingPieceScore,BuildingMaxHealth,RepairXP,FirstModifier,SecondModifier,ThirdModifier,FourthModifier,FoodAmount,DrinkAmount,BurnTime,ItemFlags,ItemContainerSize,AvatarType,DyeColourID,WarPaintID,StaminaCostMultiplier,StaminaClimbingCostMultiplier,LeavesGhostItem,DLCPackage
41075,"NSLOCTEXT("""", ""ItemTable_41075_Name"", ""Simple Armor Flexibility Kit"")","NSLOCTEXT("""", ""ItemTable_41075_ShortDesc"", ""A set of tools for making armor more pliant and flexible"")","NSLOCTEXT("""", ""ItemTable_41075_LongDesc"", ""Uri the Mastersmith once stated that creating an armor set was a balance of three forces - flexibility, strength and coverage. He claimed that in developing a suit of armor, you could have two of these things, but never three. He demonstrated this principle by crafting the King of Nemedia a suit of armor that made him completely impervious to assassins; but also left the King completely unable to move once encased within.\nUri was executed not long afterward.\n\nThis small kit contains tools for stretching leather and working metal joints to make them more pliable. \n\nUsing this simple kit on an armor set will make it slightly more flexible when climbing."")","/Game/UI/Textures/Icons/Icon_modkit_arm_climbingBonus_t1.Icon_modkit_arm_climbingBonus_t1","/Game/Systems/RiddleOfSteel/BPGameItem_RiddleOfSteel_arm_DecreaseClimbingStaminaUse.BPGameItem_RiddleOfSteel_arm_DecreaseClimbingStaminaUse_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","10","0","Consumable","0.000000","0","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","2.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","11501","8","1","12001","8","1","0","0","0","0","0","0","94.000000","NSLOCTEXT("""", ""ItemTable_41075_FirstModifier"", ""Low Grade"")","NSLOCTEXT("""", ""ItemTable_41075_SecondModifier"", ""Tool"")","","","0","0","0.000000","1","0","None","-1","-1","1.000000","1.000000","True","None"
41020,"NSLOCTEXT("""", ""ItemTable_41020_Name"", ""Simple Armor Patch Kit"")","NSLOCTEXT("""", ""ItemTable_41020_ShortDesc"", ""A patch kit for repairing damaged armor"")","NSLOCTEXT("""", ""ItemTable_41020_LongDesc"", ""<span style=\""italic\"">Conan\'s dark scarred face was darker yet with passion; his black armor was hacked to tatters and splashed with blood; his great sword red to the cross-piece.</> - The Scarlet Citadel\n\nA warrior needs to be able to rely on their armor in the heat of battle. When the broadswords swing, a layer of leather or steel can mean the difference between life and death.\n\nThis patch kit, containing scraps of metals, leather and hide, can be used to repair the most egregious insults to a piece of armor, though it will never be able to repair them completely."")","/Game/UI/Textures/Icons/icon_repair_kit_plant_fiber.icon_repair_kit_plant_fiber","/Game/Systems/Inventory/BPGameItem_Repairkit_Armor.BPGameItem_Repairkit_Armor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","10","0","Consumable","0.000000","0","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","2.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","-1","-1.000000","12001","3","1","0","0","0","0","0","0","0","0","0","0.000000","NSLOCTEXT("""", ""ItemTable_41020_FirstModifier"", ""Low Grade"")","NSLOCTEXT("""", ""ItemTable_41020_SecondModifier"", ""Tool"")","","","0","0","0.000000","1","0","None","-1","-1","1.000000","1.000000","True","None"
41072,"NSLOCTEXT("""", ""ItemTable_41072_Name"", ""Simple Armor Rebalance Kit"")","NSLOCTEXT("""", ""ItemTable_41072_ShortDesc"", ""A set of tools for improving the poise of a set of armor"")","NSLOCTEXT("""", ""ItemTable_41072_LongDesc"", ""In Poitain, the shining southern province of Aquilonia, it is common for men to engage in contests of arms wearing full plate armor. And among those people it is commonly understood that a once a warrior falls in full plate, they will be battling to return to their feet.\n\nThis kit, developed by the smiths of that fair land, is designed to resettle the weight of the armor set such that it matches the wearers center of balance. This means less chance of falling in battle and more time spent on the feet.\n\nThis simple kit will increase the poise value of armor slightly."")","/Game/UI/Textures/Icons/Icon_modkit_arm_poise_t1.Icon_modkit_arm_poise_t1","/Game/Systems/RiddleOfSteel/BPGameItem_RiddleOfSteel_arm_IncreasePoise.BPGameItem_RiddleOfSteel_arm_IncreasePoise_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","10","0","Consumable","0.000000","0","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","2.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","0","0","0","0","0","0","0","0","0","0","0","0","0.000000","NSLOCTEXT("""", ""ItemTable_41072_FirstModifier"", ""Low Grade"")","NSLOCTEXT("""", ""ItemTable_41072_SecondModifier"", ""Tool"")","","","0","0","0.000000","5","0","None","-1","-1","1.000000","1.000000","True","None"
41059,"NSLOCTEXT("""", ""ItemTable_41059_Name"", ""Simple Blunted Weapon Fitting"")","NSLOCTEXT("""", ""ItemTable_41059_ShortDesc"", ""A blunted fitting that can be applied to a weapon to increase concussive damage"")","NSLOCTEXT("""", ""ItemTable_41059_LongDesc"", ""Sometimes the best course in combat is not to defeat an enemy, but to see them humiliated and begging for mercy. Or dragged back to spend some time whimpering on the Wheel of Pain.\n\nThis fitting can be attached to almost any weapon and increases the chance of knocking an enemy out before they bleed to death.\n\nApplying this simple fitting will increase the concussion damage of a weapon slightly."")","/Game/UI/Textures/Icons/Icon_modkit_wpn_increaseConcussDamage_t1.Icon_modkit_wpn_increaseConcussDamage_t1","/Game/Systems/RiddleOfSteel/BPGameItem_RiddleOfSteel_wpn_IncreaseConcussionDamage.BPGameItem_RiddleOfSteel_wpn_IncreaseConcussionDamage_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","10","0","Consumable","0.000000","0","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","2.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","11501","8","1","0","0","0","0","0","0","0","0","0","94.000000","NSLOCTEXT("""", ""ItemTable_41059_FirstModifier"", ""Low Grade"")","NSLOCTEXT("""", ""ItemTable_41059_SecondModifier"", ""Tool"")","","","0","0","0.000000","1","0","None","-1","-1","1.000000","1.000000","True","None"
80210,"NSLOCTEXT("""", ""ItemTable_80210_Name"", ""Simple Palisade"")","NSLOCTEXT("""", ""ItemTable_80210_ShortDesc"", ""A bundle of sharpened stakes"")","NSLOCTEXT("""", ""ItemTable_80210_LongDesc"", ""These makeshift bundles of sharpened wooden stakes are usually placed around mercenary camps and other temporary fortifications.\nNo sane soldier wants to charge an enemy who has ringed their camp with barricades such as these."")","/Game/UI/Textures/Icons/icon_siege_palisade_1.icon_siege_palisade_1","/Script/ConanSandbox.BuildingItem","/Game/Systems/Building/Placeables/BP_PL_SimplePalisade.BP_PL_SimplePalisade_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","BuildingItem","0.000000","0","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","2.000000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","80171","4","1","0","0","0","0","0","0","30","0","5000","0.000000","","","","","0","0","0.000000","1","0","None","-1","-1","1.000000","1.000000","False","None"
41064,"NSLOCTEXT("""", ""ItemTable_41064_Name"", ""Simple Reinforcement Kit"")","NSLOCTEXT("""", ""ItemTable_41064_ShortDesc"", ""A reinforcement that can be used to make weapons and armor more durable"")","NSLOCTEXT("""", ""ItemTable_41064_LongDesc"", ""A warrior relies on their strength, their skill and their weapon to carry them in battle. If any of these are broken in the clash of swords, it puts life and limb at risk.\n\nThis reinforcement can be used to find the flaws in a weapon or piece of armor and buttress them against the storm of battle.\n\nThis simple reinforcement will increase the durability of a weapon or piece of armor slightly."")","/Game/UI/Textures/Icons/Icon_modkit_wpn_increaseDurability_t1.Icon_modkit_wpn_increaseDurability_t1","/Game/Systems/RiddleOfSteel/BPGameItem_RiddleOfSteel_wpn_IncreaseDurability.BPGameItem_RiddleOfSteel_wpn_IncreaseDurability_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","10","0","Consumable","0.000000","0","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","2.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","11501","8","1","0","0","0","0","0","0","0","0","0","94.000000","NSLOCTEXT("""", ""ItemTable_41064_FirstModifier"", ""Low Grade"")","NSLOCTEXT("""", ""ItemTable_41064_SecondModifier"", ""Tool"")","","","0","0","0.000000","1","0","None","-1","-1","1.000000","1.000000","True","None"
80765,"NSLOCTEXT("""", ""ItemTable_80765_Name"", ""Simple Tent"")","NSLOCTEXT("""", ""ItemTable_80765_ShortDesc"", ""A simple tent"")","NSLOCTEXT("""", ""ItemTable_80765_LongDesc"", ""The Zuagir, a tribe of shemite nomads who roam the sands from Zamora to Zamboula, created these tents as a rather novel way to ride out the sandstorms which sweep the deserts of Hyboria.\n\nMade of woven camel-hair, these tents are deployed quickly and with little fuss and are actually quite a comfortable place to ride out a sandstorm.\n\nSandstorms in the Exiled Lands contain more than just wind-blown sand and flying fragments. There are darker terrors against which woven camelhair may not prove particularly effective.\n\nOnce a tent is placed, gaining shelter is a simple as crouching inside it."")","/Game/UI/Textures/Icons/icon_survivalist_tent.icon_survivalist_tent","/Script/ConanSandbox.BuildingItem","/Game/Systems/Building/Placeables/BP_PL_SurvivalistTent.BP_PL_SurvivalistTent_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","BuildingItem","0.000000","0","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","5.000000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","10011","30","1","10001","10","1","12001","23","1","30","0","250","56.000000","","","","","0","0","0.000000","1","0","None","-1","-1","1.000000","1.000000","False","None"
41056,"NSLOCTEXT("""", ""ItemTable_41056_Name"", ""Simple Tool Upgrade Kit"")","NSLOCTEXT("""", ""ItemTable_41056_ShortDesc"", ""An assortment of upgrades to make tools more efficient"")","NSLOCTEXT("""", ""ItemTable_41056_LongDesc"", ""There is wisdom among the simple peoples of the world; those who spend their time tilling, hunting, growing and harvesting.\n\nThe time-tested techniques for improving the harvesting capacity of tools have been distilled into the upgrades found in this kit.\n\nApplying this simple upgrade to a tool will increase its harvesting capacity slightly."")","/Game/UI/Textures/Icons/Icon_modkit_wpn_increaseHarvestingDamage_t1.Icon_modkit_wpn_increaseHarvestingDamage_t1","/Game/Systems/RiddleOfSteel/BPGameItem_RiddleOfSteel_wpn_IncreaseHarvestingDamage.BPGameItem_RiddleOfSteel_wpn_IncreaseHarvestingDamage_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","10","0","Consumable","0.000000","0","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","2.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","11501","8","1","0","0","0","0","0","0","0","0","0","94.000000","NSLOCTEXT("""", ""ItemTable_41056_FirstModifier"", ""Low Grade"")","NSLOCTEXT("""", ""ItemTable_41056_SecondModifier"", ""Tool"")","","","0","0","0.000000","1","0","None","-1","-1","1.000000","1.000000","True","None"
41052,"NSLOCTEXT("""", ""ItemTable_41052_Name"", ""Simple Weapon Damage Kit"")","NSLOCTEXT("""", ""ItemTable_41052_ShortDesc"", ""A bag of unpleasant things that can be attached to weapons to increase their damage"")","NSLOCTEXT("""", ""ItemTable_41052_LongDesc"", ""Some warriors adorn their weapons to intimidate their foes and make them a memorable presence on the battlefield.\n\nBut the collection of spikes and studs contained in this bag have a single purpose - to wreck foes. Whether hammer, sword, or spear - there is something here to bring ruination, laceration, and devastation to the bodies and minds of enemies everywhere.\n\nApplying this simple kit to a weapon will increase its damage slightly."")","/Game/UI/Textures/Icons/Icon_modkit_wpn_increaseDamage_t1.Icon_modkit_wpn_increaseDamage_t1","/Game/Systems/RiddleOfSteel/BPGameItem_RiddleOfSteel_wpn_IncreaseDamage.BPGameItem_RiddleOfSteel_wpn_IncreaseDamage_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","10","0","Consumable","0.000000","0","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","2.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","11501","8","1","18031","2","1","0","0","0","0","0","0","99.000000","NSLOCTEXT("""", ""ItemTable_41052_FirstModifier"", ""Low Grade"")","NSLOCTEXT("""", ""ItemTable_41052_SecondModifier"", ""Tool"")","","","0","0","0.000000","1","0","None","-1","-1","1.000000","1.000000","True","None"
41024,"NSLOCTEXT("""", ""ItemTable_41024_Name"", ""Simple Weapon Repair Kit"")","NSLOCTEXT("""", ""ItemTable_41024_ShortDesc"", ""A toolkit for repairing damaged weapons"")","NSLOCTEXT("""", ""ItemTable_41024_LongDesc"", ""<span style=\""italic\"">He rushed in, hacking madly, but Conan, recognizing him, shattered his sword with a short terrific chop and with a powerful push of his open hand sent him reeling to the floor.</> - The Phoenix on the Sword\n\nWhen the fury of battle has subsided and the lightning clash of weapons has stilled, the victors are left to count the cost. And sometimes the price of battle is the very weapons that are used to wage it.\n\nThis kit, containing a whetstone, a hone and a small portion of blade oil, will allow even unskilled crafters to repair the worst damage to their blades, though it will never be able to renew them completely."")","/Game/UI/Textures/Icons/icon_whetstone_stone.icon_whetstone_stone","/Game/Systems/Inventory/BPGameItem_Repairkit_Weapon.BPGameItem_Repairkit_Weapon_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","10","0","Consumable","0.000000","0","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","2.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","-1","-1.000000","10001","12","1","0","0","0","0","0","0","0","0","0","2.000000","NSLOCTEXT("""", ""ItemTable_41024_FirstModifier"", ""Low Grade"")","NSLOCTEXT("""", ""ItemTable_41024_SecondModifier"", ""Tool"")","","","0","0","0.000000","1","0","None","-1","-1","1.000000","1.000000","True","None"
90008,"NSLOCTEXT("""", ""ItemTable_90008_Name"", ""Simple Wooden Door"")","NSLOCTEXT("""", ""ItemTable_90008_ShortDesc"", ""A simple wooden door"")","NSLOCTEXT("""", ""ItemTable_90008_LongDesc"", ""Created from the most basic materials available in the Exiled Lands, this simple wooden door offers access to friends and denies it to foes.\nThe wood has aged in the desert sun and will not be strong enough to hold out determined foes, but it will keep the weather outside.\n"")","/Game/UI/Textures/Icons/icon_t1_door.icon_t1_door","/Script/ConanSandbox.BuildingItem","/Game/Systems/Building/Placeables/BP_PL_Door_T1.BP_PL_Door_T1_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","BuildingItem","0.000000","0","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","1.500000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","10011","19","1","0","0","0","0","0","0","30","0","5000","26.000000","NSLOCTEXT("""", ""ItemTable_90008_FirstModifier"", ""Heat Insulated"")","","","","0","0","0.000000","1","0","None","-1","-1","1.000000","1.000000","True","None"
