---,RecipeName,ShortDesc,RecipeType,TimeToCraft,Tier,CraftXP,CraftingStations,RequiredFuel,Icon,BuildingModule,DestroyStationOnComplete,Ingredient1ID,Ingredient1Quantity,Ingredient2ID,Ingredient2Quantity,Ingredient3ID,Ingredient3Quantity,Ingredient4ID,Ingredient4Quantity,Result1ID,Result1Quantity,Result2ID,Result2Quantity,ThrallRecipeFeatRequirement,IsThrallMachineRecipe,IsRecipeEnabled,MapMarkerIcon,ExilesJourneyTrigger,DLCPackage
51164,"NSLOCTEXT("""", ""RecipesTable_51164_RecipeName"", ""Exceptional Steel Warhammer"")","NSLOCTEXT("""", ""RecipesTable_51164_ShortDesc"", ""A steel Warhammer"")","Weapon","60.000000","3","11615","89301","0","/Game/UI/Textures/Icons/icon_steel_warhammer.icon_steel_warhammer","None","False","10012","9","11502","34","0","0","0","0","51164","1","0","0","51154","False","True","None","None","None"
51165,"NSLOCTEXT("""", ""RecipesTable_51165_RecipeName"", ""Flawless Steel Warhammer"")","NSLOCTEXT("""", ""RecipesTable_51165_ShortDesc"", ""A steel Warhammer"")","Weapon","60.000000","3","13664","89301","0","/Game/UI/Textures/Icons/icon_steel_warhammer.icon_steel_warhammer","None","False","10012","10","11502","40","0","0","0","0","51165","1","0","0","51154","False","True","None","None","None"
51166,"NSLOCTEXT("""", ""RecipesTable_51166_RecipeName"", ""Exceptional Iron Mace"")","NSLOCTEXT("""", ""RecipesTable_51166_ShortDesc"", ""A mace of unadorned iron"")","Weapon","30.000000","2","278","89301","0","/Game/UI/Textures/Icons/icon_iron_mace_morningstar.icon_iron_mace_morningstar","None","False","11501","22","0","0","0","0","0","0","51166","1","0","0","51302","False","True","None","None","None"
51167,"NSLOCTEXT("""", ""RecipesTable_51167_RecipeName"", ""Flawless Iron Mace"")","NSLOCTEXT("""", ""RecipesTable_51167_ShortDesc"", ""A mace of unadorned iron"")","Weapon","30.000000","2","315","89301","0","/Game/UI/Textures/Icons/icon_iron_mace_morningstar.icon_iron_mace_morningstar","None","False","11501","25","0","0","0","0","0","0","51167","1","0","0","51302","False","True","None","None","None"
51168,"NSLOCTEXT("""", ""RecipesTable_51168_RecipeName"", ""Exceptional Hunting Bow"")","NSLOCTEXT("""", ""RecipesTable_51168_ShortDesc"", ""A bow crafted from a single piece of wood"")","Weapon","20.000000","1","0","89401","0","/Game/UI/Textures/Icons/icon_basic_wood_bow.icon_basic_wood_bow","None","False","10012","8","12001","8","14174","7","0","0","51168","1","0","0","51401","False","True","None","CraftWeapon","None"
51169,"NSLOCTEXT("""", ""RecipesTable_51169_RecipeName"", ""Flawless Hunting Bow"")","NSLOCTEXT("""", ""RecipesTable_51169_ShortDesc"", ""A bow crafted from a single piece of wood"")","Weapon","20.000000","1","0","89401","0","/Game/UI/Textures/Icons/icon_basic_wood_bow.icon_basic_wood_bow","None","False","10012","9","12001","9","14174","7","0","0","51169","1","0","0","51401","False","True","None","CraftWeapon","None"
51170,"NSLOCTEXT("""", ""RecipesTable_51170_RecipeName"", ""Exceptional Heavy Crossbow"")","NSLOCTEXT("""", ""RecipesTable_51170_ShortDesc"", ""A steel reinforced crossbow"")","Weapon","30.000000","3","10248","89401","0","/Game/UI/Textures/Icons/icon_steel_crossbow.icon_steel_crossbow","None","False","10012","8","11502","30","12513","13","0","0","51170","1","0","0","51454","False","True","None","None","None"
51171,"NSLOCTEXT("""", ""RecipesTable_51171_RecipeName"", ""Flawless Heavy Crossbow"")","NSLOCTEXT("""", ""RecipesTable_51171_ShortDesc"", ""A steel reinforced crossbow"")","Weapon","30.000000","3","13664","89401","0","/Game/UI/Textures/Icons/icon_steel_crossbow.icon_steel_crossbow","None","False","10012","10","11502","40","12513","13","0","0","51171","1","0","0","51454","False","True","None","None","None"
51172,"NSLOCTEXT("""", ""RecipesTable_51172_RecipeName"", ""Exceptional Iron Pike"")","NSLOCTEXT("""", ""RecipesTable_51172_ShortDesc"", ""A broad-headed iron pike"")","Weapon","20.000000","1","429","89301","0","/Game/UI/Textures/Icons/icon_long_spear-1.icon_long_spear-1","None","False","10012","9","11501","34","0","0","0","0","51172","1","0","0","51711","False","True","None","None","None"
51173,"NSLOCTEXT("""", ""RecipesTable_51173_RecipeName"", ""Flawless Iron Pike"")","NSLOCTEXT("""", ""RecipesTable_51173_ShortDesc"", ""A broad-headed iron pike"")","Weapon","20.000000","1","504","89301","0","/Game/UI/Textures/Icons/icon_long_spear-1.icon_long_spear-1","None","False","10012","10","11501","40","0","0","0","0","51173","1","0","0","51711","False","True","None","None","None"
51174,"NSLOCTEXT("""", ""RecipesTable_51174_RecipeName"", ""Exceptional Steel Trident"")","NSLOCTEXT("""", ""RecipesTable_51174_ShortDesc"", ""A heavy, three pronged spear"")","Weapon","30.000000","3","11615","89301","0","/Game/UI/Textures/Icons/icon_trident.icon_trident","None","False","10012","9","11502","34","14174","9","0","0","51174","1","0","0","51712","False","True","None","None","None"
51175,"NSLOCTEXT("""", ""RecipesTable_51175_RecipeName"", ""Flawless Steel Trident"")","NSLOCTEXT("""", ""RecipesTable_51175_ShortDesc"", ""A heavy, three pronged spear"")","Weapon","30.000000","3","13664","89301","0","/Game/UI/Textures/Icons/icon_trident.icon_trident","None","False","10012","10","11502","40","14174","10","0","0","51175","1","0","0","51712","False","True","None","None","None"
51176,"NSLOCTEXT("""", ""RecipesTable_51176_RecipeName"", ""Exceptional Falcata"")","NSLOCTEXT("""", ""RecipesTable_51176_ShortDesc"", ""A curved sword with a single sharp edge"")","Weapon","30.000000","3","7516","89301","0","/Game/UI/Textures/Icons/icon_falcata.icon_falcata","None","False","10012","6","11502","22","0","0","0","0","51176","1","0","0","51822","False","True","None","None","None"
51177,"NSLOCTEXT("""", ""RecipesTable_51177_RecipeName"", ""Flawless Falcata"")","NSLOCTEXT("""", ""RecipesTable_51177_ShortDesc"", ""A curved sword with a single sharp edge"")","Weapon","30.000000","3","8540","89301","0","/Game/UI/Textures/Icons/icon_falcata.icon_falcata","None","False","10012","7","11502","25","0","0","0","0","51177","1","0","0","51822","False","True","None","None","None"
51178,"NSLOCTEXT("""", ""RecipesTable_51178_RecipeName"", ""Exceptional Cimmerian Battle-axe"")","NSLOCTEXT("""", ""RecipesTable_51178_ShortDesc"", ""A vicious, double bladed steel axe"")","Weapon","30.000000","3","7516","89301","0","/Game/UI/Textures/Icons/icon_cimmerian_battleaxe.icon_cimmerian_battleaxe","None","False","10012","6","11502","22","0","0","0","0","51178","1","0","0","51851","False","True","None","None","None"
51179,"NSLOCTEXT("""", ""RecipesTable_51179_RecipeName"", ""Flawless Cimmerian Battle-axe"")","NSLOCTEXT("""", ""RecipesTable_51179_ShortDesc"", ""A vicious, double bladed steel axe"")","Weapon","30.000000","3","8540","89301","0","/Game/UI/Textures/Icons/icon_cimmerian_battleaxe.icon_cimmerian_battleaxe","None","False","10012","7","11502","25","0","0","0","0","51179","1","0","0","51851","False","True","None","None","None"
51180,"NSLOCTEXT("""", ""RecipesTable_51180_RecipeName"", ""Exceptional Stygian Spear"")","NSLOCTEXT("""", ""RecipesTable_51180_ShortDesc"", ""An ornate pike made in the Stygian style"")","Weapon","30.000000","2","429","89301","0","/Game/UI/Textures/Icons/icon_stygian_bronze_spear.icon_stygian_bronze_spear","None","False","11501","34","14174","9","0","0","0","0","51180","1","0","0","51931","False","True","None","None","None"
51181,"NSLOCTEXT("""", ""RecipesTable_51181_RecipeName"", ""Flawless Stygian Spear"")","NSLOCTEXT("""", ""RecipesTable_51181_ShortDesc"", ""An ornate pike made in the Stygian style"")","Weapon","30.000000","2","504","89301","0","/Game/UI/Textures/Icons/icon_stygian_bronze_spear.icon_stygian_bronze_spear","None","False","11501","40","14174","10","0","0","0","0","51181","1","0","0","51931","False","True","None","None","None"
51182,"NSLOCTEXT("""", ""RecipesTable_51182_RecipeName"", ""Exceptional Steel Poniard"")","NSLOCTEXT("""", ""RecipesTable_51182_ShortDesc"", ""A pair of sharp-bladed off-hand daggers"")","Weapon","30.000000","3","7516","89301","0","/Game/UI/Textures/Icons/icon_poignard.icon_poignard","None","False","10012","6","11502","22","12512","10","0","0","51182","1","0","0","51953","False","True","None","None","None"
51183,"NSLOCTEXT("""", ""RecipesTable_51183_RecipeName"", ""Flawless Steel Poniard"")","NSLOCTEXT("""", ""RecipesTable_51183_ShortDesc"", ""A pair of sharp-bladed off-hand daggers"")","Weapon","30.000000","3","8540","89301","0","/Game/UI/Textures/Icons/icon_poignard.icon_poignard","None","False","10012","7","11502","25","12512","10","0","0","51183","1","0","0","51953","False","True","None","None","None"
51184,"NSLOCTEXT("""", ""RecipesTable_51184_RecipeName"", ""Bone Arrows"")","NSLOCTEXT("""", ""RecipesTable_51184_ShortDesc"", ""Primitive arrows made from bone"")","Weapon","5.000000","1","0","0","0","/Game/UI/Textures/Icons/icon_bone_bolt.icon_bone_bolt","None","False","10021","2","12001","5","0","0","0","0","51184","10","0","0","0","False","True","None","CraftWeapon","None"
51185,"NSLOCTEXT("""", ""RecipesTable_51185_RecipeName"", ""Bone Bolts"")","NSLOCTEXT("""", ""RecipesTable_51185_ShortDesc"", ""Primitive bolts made from bone"")","Weapon","5.000000","1","0","0","0","/Game/UI/Textures/Icons/icon_bone_arrow.icon_bone_arrow","None","False","10021","2","12001","5","0","0","0","0","51185","10","0","0","0","False","True","None","CraftWeapon","None"
51186,"NSLOCTEXT("""", ""RecipesTable_51186_RecipeName"", ""Flanged Iron Mace"")","NSLOCTEXT("""", ""RecipesTable_51186_ShortDesc"", ""A mace of unadorned iron"")","Weapon","30.000000","2","252","89301","0","/Game/UI/Textures/Icons/icon_iron_mace.icon_iron_mace","None","False","11501","20","0","0","0","0","0","0","51186","1","0","0","0","False","True","None","None","None"
51187,"NSLOCTEXT("""", ""RecipesTable_51187_RecipeName"", ""Exceptional Flanged Iron Mace"")","NSLOCTEXT("""", ""RecipesTable_51187_ShortDesc"", ""A mace of unadorned iron"")","Weapon","40.000000","2","278","89301","0","/Game/UI/Textures/Icons/icon_iron_mace.icon_iron_mace","None","False","11501","22","10012","6","0","0","0","0","51187","1","0","0","51186","False","True","None","None","None"
51188,"NSLOCTEXT("""", ""RecipesTable_51188_RecipeName"", ""Flawless Flanged Iron Mage"")","NSLOCTEXT("""", ""RecipesTable_51188_ShortDesc"", ""A mace of unadorned iron"")","Weapon","50.000000","2","315","89301","0","/Game/UI/Textures/Icons/icon_iron_mace.icon_iron_mace","None","False","11501","25","0","0","0","0","0","0","51188","1","0","0","51186","False","True","None","None","None"
51189,"NSLOCTEXT("""", ""RecipesTable_51189_RecipeName"", ""Iron Corseque"")","NSLOCTEXT("""", ""RecipesTable_51189_ShortDesc"", ""A broad-headed iron pike"")","Weapon","30.000000","2","252","89301","0","/Game/UI/Textures/Icons/icon_iron_spear_improved.icon_iron_spear_improved","None","False","10012","5","11501","20","0","0","0","0","51189","1","0","0","0","False","True","None","None","None"
51190,"NSLOCTEXT("""", ""RecipesTable_51190_RecipeName"", ""Exceptional Iron Corseque"")","NSLOCTEXT("""", ""RecipesTable_51190_ShortDesc"", ""A broad-headed iron pike"")","Weapon","40.000000","2","278","89301","0","/Game/UI/Textures/Icons/icon_iron_spear_improved.icon_iron_spear_improved","None","False","10012","6","11501","22","0","0","0","0","51190","1","0","0","51189","False","True","None","None","None"
51191,"NSLOCTEXT("""", ""RecipesTable_51191_RecipeName"", ""Flawless Iron Corseque"")","NSLOCTEXT("""", ""RecipesTable_51191_ShortDesc"", ""A broad-headed iron pike"")","Weapon","50.000000","2","315","89301","0","/Game/UI/Textures/Icons/icon_iron_spear_improved.icon_iron_spear_improved","None","False","10012","7","11501","25","0","0","0","0","51191","1","0","0","51189","False","True","None","None","None"
51192,"NSLOCTEXT("""", ""RecipesTable_51192_RecipeName"", ""Balanced Iron Javelin"")","NSLOCTEXT("""", ""RecipesTable_51192_ShortDesc"", ""One-handed short spear that can be jabbed or thrown"")","Weapon","30.000000","2","26","89301","0","/Game/UI/Textures/Icons/icon_iron_balanced_javelin.icon_iron_balanced_javelin","None","False","10012","5","11501","2","0","0","0","0","51192","1","0","0","0","False","True","None","None","None"
51193,"NSLOCTEXT("""", ""RecipesTable_51193_RecipeName"", ""Exceptional Balanced Iron Javelin"")","NSLOCTEXT("""", ""RecipesTable_51193_ShortDesc"", ""One-handed short spear that can be jabbed or thrown"")","Weapon","40.000000","2","26","89301","0","/Game/UI/Textures/Icons/icon_iron_balanced_javelin.icon_iron_balanced_javelin","None","False","10012","6","11501","2","0","0","0","0","51193","1","0","0","51192","False","True","None","None","None"
51194,"NSLOCTEXT("""", ""RecipesTable_51194_RecipeName"", ""Flawless Balanced Iron Javelin"")","NSLOCTEXT("""", ""RecipesTable_51194_ShortDesc"", ""One-handed short spear that can be jabbed or thrown"")","Weapon","50.000000","2","26","89301","0","/Game/UI/Textures/Icons/icon_iron_balanced_javelin.icon_iron_balanced_javelin","None","False","10012","7","11501","2","0","0","0","0","51194","1","0","0","51192","False","True","None","None","None"
51195,"NSLOCTEXT("""", ""RecipesTable_51195_RecipeName"", ""Iron War Axe"")","NSLOCTEXT("""", ""RecipesTable_51195_ShortDesc"", ""A vicious, double bladed iron axe"")","Weapon","30.000000","2","252","89301","0","/Game/UI/Textures/Icons/icon_sharp_iron_axe.icon_sharp_iron_axe","None","False","10012","5","11501","20","0","0","0","0","51195","1","0","0","0","False","True","None","None","None"
51196,"NSLOCTEXT("""", ""RecipesTable_51196_RecipeName"", ""Exceptional Iron War Axe"")","NSLOCTEXT("""", ""RecipesTable_51196_ShortDesc"", ""A vicious, double bladed iron axe"")","Weapon","40.000000","2","278","89301","0","/Game/UI/Textures/Icons/icon_sharp_iron_axe.icon_sharp_iron_axe","None","False","10012","6","11501","22","0","0","0","0","51196","1","0","0","51195","False","True","None","None","None"
51197,"NSLOCTEXT("""", ""RecipesTable_51197_RecipeName"", ""Flawless Iron War Axe"")","NSLOCTEXT("""", ""RecipesTable_51197_ShortDesc"", ""A vicious, double bladed iron axe"")","Weapon","50.000000","2","315","89301","0","/Game/UI/Textures/Icons/icon_sharp_iron_axe.icon_sharp_iron_axe","None","False","10012","7","11501","25","0","0","0","0","51197","1","0","0","51195","False","True","None","None","None"
51198,"NSLOCTEXT("""", ""RecipesTable_51198_RecipeName"", ""Studded Iron Mace"")","NSLOCTEXT("""", ""RecipesTable_51198_ShortDesc"", ""A studded mace of unadorned iron"")","Weapon","30.000000","2","252","89301","0","/Game/UI/Textures/Icons/icon_iron_studded_mace.icon_iron_studded_mace","None","False","11501","20","0","0","0","0","0","0","51198","1","0","0","0","False","True","None","None","None"
51199,"NSLOCTEXT("""", ""RecipesTable_51199_RecipeName"", ""Exceptional Studded Iron Mace"")","NSLOCTEXT("""", ""RecipesTable_51199_ShortDesc"", ""A studded mace of unadorned iron"")","Weapon","40.000000","2","278","89301","0","/Game/UI/Textures/Icons/icon_iron_studded_mace.icon_iron_studded_mace","None","False","11501","22","10012","6","0","0","0","0","51199","1","0","0","51198","False","True","None","None","None"
51200,"NSLOCTEXT("""", ""RecipesTable_51200_RecipeName"", ""Flawless Studded Iron Mace"")","NSLOCTEXT("""", ""RecipesTable_51200_ShortDesc"", ""A studded mace of unadorned iron"")","Weapon","50.000000","2","315","89301","0","/Game/UI/Textures/Icons/icon_iron_studded_mace.icon_iron_studded_mace","None","False","11501","25","0","0","0","0","0","0","51200","1","0","0","51198","False","True","None","None","None"
51201,"NSLOCTEXT("""", ""RecipesTable_51201_RecipeName"", ""Steel Throwing Axe"")","NSLOCTEXT("""", ""RecipesTable_51201_ShortDesc"", ""A steel axe balanced for throwing"")","Weapon","30.000000","3","1025","89301","0","/Game/UI/Textures/Icons/icon_steel_throwing_axe.icon_steel_throwing_axe","None","False","10012","5","11502","3","0","0","0","0","51201","1","0","0","0","False","True","None","None","None"
51202,"NSLOCTEXT("""", ""RecipesTable_51202_RecipeName"", ""Exceptional Steel Throwing Axe"")","NSLOCTEXT("""", ""RecipesTable_51202_ShortDesc"", ""A steel axe balanced for throwing"")","Weapon","40.000000","3","1025","89301","0","/Game/UI/Textures/Icons/icon_steel_throwing_axe.icon_steel_throwing_axe","None","False","10012","6","11502","3","0","0","0","0","51202","1","0","0","51201","False","True","None","None","None"
51203,"NSLOCTEXT("""", ""RecipesTable_51203_RecipeName"", ""Flawless Steel Throwing Axe"")","NSLOCTEXT("""", ""RecipesTable_51203_ShortDesc"", ""A steel axe balanced for throwing"")","Weapon","50.000000","3","1025","89301","0","/Game/UI/Textures/Icons/icon_steel_throwing_axe.icon_steel_throwing_axe","None","False","10012","7","11502","3","0","0","0","0","51203","1","0","0","51201","False","True","None","None","None"
51206,"NSLOCTEXT("""", ""RecipesTable_51206_RecipeName"", ""Steel Javelin"")","NSLOCTEXT("""", ""RecipesTable_51206_ShortDesc"", ""One-handed short spear that can be jabbed or thrown"")","Weapon","30.000000","3","684","89301","0","/Game/UI/Textures/Icons/icon_steel_tipped_javelin.icon_steel_tipped_javelin","None","False","10012","5","11502","2","0","0","0","0","51206","1","0","0","0","False","True","None","None","None"
51207,"NSLOCTEXT("""", ""RecipesTable_51207_RecipeName"", ""Exceptional Steel Javelin"")","NSLOCTEXT("""", ""RecipesTable_51207_ShortDesc"", ""One-handed short spear that can be jabbed or thrown"")","Weapon","40.000000","3","684","89301","0","/Game/UI/Textures/Icons/icon_steel_tipped_javelin.icon_steel_tipped_javelin","None","False","10012","6","11502","2","0","0","0","0","51207","1","0","0","51206","False","True","None","None","None"
51208,"NSLOCTEXT("""", ""RecipesTable_51208_RecipeName"", ""Flawless Steel Javelin"")","NSLOCTEXT("""", ""RecipesTable_51208_ShortDesc"", ""One-handed short spear that can be jabbed or thrown"")","Weapon","50.000000","3","684","89301","0","/Game/UI/Textures/Icons/icon_steel_tipped_javelin.icon_steel_tipped_javelin","None","False","10012","7","11502","2","0","0","0","0","51208","1","0","0","51206","False","True","None","None","None"
